Purity Messung auf Synthethischen Daten
Der Mittelwert wurde über 20 Wiederholungen gebildet
########################################################################
 n   a    [AVG CL] [AVG CLFDN]  [AVG CLDN] [AVG CLFDN/CL] [AVG CLDN/CL]
16, 0.25,        1,          1,   0.978906,             1,     0.978906
16,  0.3,        1,          1,   0.974414,             1,     0.974414
16, 0.35, 0.999805,          1,   0.953711,        1.0002,     0.953905
16,  0.4, 0.998828,          1,   0.950781,       1.00118,     0.951877
16, 0.45,  0.99707,          1,   0.951758,       1.00295,     0.954593
16,  0.5, 0.996094,          1,   0.956641,       1.00394,     0.960446
16, 0.55, 0.994336,          1,   0.946094,       1.00574,     0.951568
16,  0.6, 0.993164,   0.999609,   0.938867,       1.00652,     0.945449
16, 0.65, 0.988672,   0.999414,   0.935937,       1.01091,     0.946753
16,  0.7, 0.986914,   0.998828,   0.905859,       1.01216,     0.917907
16, 0.75, 0.982422,   0.998633,    0.92168,       1.01658,      0.93823
16,  0.8, 0.982031,   0.997656,   0.932031,       1.01598,     0.949188
16, 0.85, 0.977148,   0.997852,   0.914844,       1.02127,      0.93639
16,  0.9, 0.977148,   0.997852,   0.911523,       1.02125,     0.932839
16, 0.95, 0.967187,   0.996875,   0.914648,       1.03079,     0.945507
16,    1, 0.965234,    0.99668,   0.899414,       1.03272,      0.93193
