Purity Messung auf Synthethischen Daten
Der Mittelwert wurde über 20 Wiederholungen gebildet
########################################################################
 n   a    [AVG CL] [AVG CLFDN]  [AVG CLDN] [AVG CLFDN/CL] [AVG CLDN/CL]
12, 0.25,        1,          1,   0.968403,             1,     0.968403
12,  0.3,        1,          1,   0.969792,             1,     0.969792
12, 0.35, 0.999653,          1,   0.966667,       1.00035,     0.967009
12,  0.4, 0.998264,          1,   0.957986,       1.00175,     0.959632
12, 0.45, 0.997917,          1,   0.939236,        1.0021,     0.941222
12,  0.5, 0.998611,          1,    0.94375,        1.0014,      0.94509
12, 0.55,  0.99375,          1,   0.935069,       1.00631,     0.940982
12,  0.6, 0.992361,   0.997917,   0.928819,       1.00566,     0.936089
12, 0.65, 0.990278,   0.997917,   0.925347,       1.00776,     0.934598
12,  0.7, 0.984375,   0.998958,   0.941667,       1.01486,     0.956688
12, 0.75, 0.984722,   0.998611,   0.917014,       1.01416,     0.931334
12,  0.8, 0.977778,   0.996875,   0.904861,       1.01967,     0.925643
12, 0.85, 0.973611,   0.996875,   0.924306,       1.02402,      0.94943
12,  0.9, 0.972917,   0.995486,   0.917014,       1.02337,     0.942658
12, 0.95, 0.968403,   0.994792,   0.901389,       1.02739,     0.930883
12,    1, 0.961806,   0.993403,   0.903125,       1.03309,     0.939223
