SL auf RANDOM
Die Länge der Zeitreihe beträgt 5.
Jede Berechnung wurde 15 Mal wiederholt und CPU Zeit gemessen.
##########################################################################################################################
##########################################################################################################################
 n  m  k  AvgTime[Sec] MedTime[Sec] MinTime[Sec] MaxTime[Sec] FREQ[Frechet]
 4, 4, 5,    2.28e-05,     1.8e-05,     1.7e-05,     9.1e-05,           0
 5, 4, 5,    2.56e-05,     2.5e-05,     2.4e-05,     2.7e-05,           0
 5, 5, 5,     3.6e-05,     3.6e-05,     3.4e-05,     4.1e-05,           0
 6, 4, 5,    4.68e-05,     3.4e-05,     3.2e-05,    0.000231,           0
 6, 5, 5, 5.11333e-05,     4.9e-05,     4.7e-05,     5.8e-05,           0
 6, 6, 5, 0.000114733,     8.2e-05,     6.8e-05,    0.000353,           0
 7, 4, 5, 4.41333e-05,     4.4e-05,     4.3e-05,     4.6e-05,           0
 7, 5, 5,     6.8e-05,     6.6e-05,     6.4e-05,     7.7e-05,           0
 7, 6, 5, 0.000126667,     0.00011,       9e-05,    0.000302,           0
 7, 7, 5,   0.0001648,     0.00015,    0.000135,    0.000242,           0
 8, 4, 5,       6e-05,     5.4e-05,     5.3e-05,     9.1e-05,           0
 8, 5, 5,    9.82e-05,     8.8e-05,     8.1e-05,    0.000129,           0
 8, 6, 5,    0.000145,    0.000144,    0.000127,    0.000187,           0
 8, 7, 5,   0.0001888,    0.000188,    0.000174,    0.000215,           0
 8, 8, 5, 0.000280267,    0.000268,    0.000236,    0.000516,           0
 9, 4, 5, 8.59333e-05,       7e-05,     6.7e-05,     0.00016,           0
 9, 5, 5,    0.000123,    0.000124,    0.000106,    0.000161,           0
 9, 6, 5, 0.000185667,    0.000179,    0.000163,    0.000215,           0
 9, 7, 5, 0.000269267,    0.000263,    0.000229,    0.000329,           0
 9, 8, 5,   0.0003612,    0.000355,    0.000331,    0.000411,           0
 9, 9, 5, 0.000518733,    0.000494,    0.000411,    0.000734,           0
10, 4, 5, 9.56667e-05,     8.4e-05,     8.1e-05,    0.000166,           0
10, 5, 5,   0.0001624,    0.000157,    0.000141,    0.000215,           0
10, 6, 5,   0.0002394,    0.000236,    0.000202,    0.000277,           0
10, 7, 5, 0.000332867,    0.000325,     0.00029,    0.000371,           0
10, 8, 5, 0.000479067,    0.000479,    0.000401,    0.000566,           0
10, 9, 5, 0.000627333,    0.000601,     0.00053,    0.000956,           0
10,10, 5, 0.000807067,    0.000787,    0.000692,    0.001106,           0
