Purity Messung auf Synthethischen Daten
Der Mittelwert wurde über 20 Wiederholungen gebildet.
########################################################################
 n   a    [AVG SL] [AVG SLFDN]  [AVG SLDN] [AVG SLFDN/SL] [AVG SLDN/SL]
 8,0.25,        1,          1,          1,             1,            1
 8, 0.3,        1,          1,          1,             1,            1
 8,0.35,        1,          1,          1,             1,            1
 8, 0.4, 0.991406,   0.991406,          1,             1,      1.01038
 8,0.45, 0.965625,   0.972656,          1,       1.00818,      1.04874
 8, 0.5, 0.963281,   0.963281,    0.99375,             1,       1.0488
 8,0.55, 0.880469,   0.896875,   0.978906,       1.02028,      1.14433
 8, 0.6, 0.896094,   0.899219,     0.9625,       1.00325,      1.09752
 8,0.65, 0.804688,    0.80625,    0.95625,       1.00119,      1.22015
 8, 0.7,  0.84375,   0.860156,   0.898438,       1.01921,      1.07884
 8,0.75, 0.814844,   0.834375,   0.928125,       1.02251,      1.17693
 8, 0.8, 0.807813,   0.832031,   0.933594,       1.03543,      1.17937
 8,0.85, 0.803906,   0.834375,   0.901563,       1.03821,      1.15965
 8, 0.9, 0.759375,   0.765625,   0.791406,       1.00776,      1.05086
 8,0.95, 0.753906,   0.757031,   0.809375,       1.00247,      1.10352
 8,   1, 0.774219,   0.785937,   0.834375,        1.0146,      1.08653
