Purity Messung auf Synthethischen Daten
Der Mittelwert wurde über 20 Wiederholungen gebildet.
########################################################################
 n   a    [AVG SL] [AVG SLFDN]  [AVG SLDN] [AVG SLFDN/SL] [AVG SLDN/SL]
16,0.25,        1,          1,          1,             1,            1
16, 0.3,   0.9875,     0.9875,   0.994531,             1,      1.00818
16,0.35, 0.963086,   0.963086,          1,             1,      1.06062
16, 0.4, 0.916992,   0.917773,          1,       1.00079,      1.11878
16,0.45, 0.779102,   0.779297,          1,        1.0002,      1.34656
16, 0.5, 0.813477,   0.820312,   0.999805,       1.00756,      1.26839
16,0.55, 0.752344,   0.766406,   0.944336,       1.01646,      1.31272
16, 0.6,  0.68125,   0.709961,   0.944141,       1.04584,      1.43258
16,0.65, 0.706641,   0.716797,   0.924609,       1.01393,      1.37178
16, 0.7, 0.689844,   0.718359,   0.849219,       1.03627,      1.26938
16,0.75, 0.664844,   0.662891,   0.848047,      0.998355,      1.31982
16, 0.8, 0.643945,   0.662305,    0.79707,       1.03266,      1.25708
16,0.85, 0.643945,   0.657031,   0.802148,       1.02311,      1.28251
16, 0.9,  0.60293,   0.610352,   0.708398,       1.01783,      1.18414
16,0.95, 0.622461,   0.634766,   0.745898,       1.01787,      1.22812
16,   1, 0.585742,   0.585156,       0.75,      0.999885,      1.29381
