Purity Messung auf Synthethischen Daten
Der Mittelwert wurde ueber 20 Wiederholungen gebildet
########################################################################
 n   a    [AVG CL] [AVG CLFDN]  [AVG CLDN] [AVG CLFDN/CL] [AVG CLDN/CL]
12, 0.25,        1,          1,   0.973958,             1,     0.973958
12,  0.3,        1,          1,   0.969792,             1,     0.969792
12, 0.35, 0.999653,          1,   0.967014,       1.00035,     0.967356
12,  0.4, 0.998264,          1,   0.956597,       1.00175,     0.958243
12, 0.45, 0.997917,          1,   0.948611,        1.0021,     0.950624
12,  0.5, 0.998611,          1,   0.947222,        1.0014,      0.94856
12, 0.55,  0.99375,          1,   0.936458,       1.00631,      0.94238
12,  0.6, 0.992361,   0.997917,   0.931597,       1.00566,     0.938886
12, 0.65, 0.990278,   0.997917,   0.926042,       1.00776,     0.935299
12,  0.7, 0.984375,   0.998958,   0.946528,       1.01486,     0.961627
12, 0.75, 0.984722,   0.998611,   0.916319,       1.01416,      0.93063
12,  0.8, 0.977778,   0.996875,   0.908333,       1.01967,     0.929226
12, 0.85, 0.973611,   0.996875,    0.91875,       1.02402,     0.943649
12,  0.9, 0.972917,   0.995486,   0.913194,       1.02337,     0.938645
12, 0.95, 0.968403,   0.994792,   0.897917,       1.02739,     0.927407
12,    1, 0.961806,   0.993403,   0.905208,       1.03309,     0.941395
