Purity Messung auf Synthethischen Daten
Der Mittelwert wurde ueber 20 Wiederholungen gebildet
########################################################################
 n   a    [AVG CL] [AVG CLFDN]  [AVG CLDN] [AVG CLFDN/CL] [AVG CLDN/CL]
20, 0.25,        1,          1,   0.976125,             1,     0.976125
20,  0.3,        1,          1,    0.97275,             1,      0.97275
20, 0.35,  0.99925,          1,      0.964,       1.00076,     0.964722
20,  0.4,    0.999,          1,   0.947875,       1.00101,     0.948801
20, 0.45,   0.9975,          1,   0.947625,       1.00252,      0.95001
20,  0.5, 0.996875,          1,   0.923125,       1.00315,     0.926071
20, 0.55,  0.99275,   0.999875,   0.950875,       1.00721,     0.957842
20,  0.6, 0.992375,   0.999125,   0.941625,       1.00682,     0.948869
20, 0.65, 0.987125,   0.999625,   0.918625,        1.0127,     0.930737
20,  0.7, 0.986625,    0.99925,   0.929625,       1.01284,      0.94224
20, 0.75,   0.9845,   0.999375,   0.927375,       1.01514,     0.941956
20,  0.8,    0.984,    0.99875,     0.9495,       1.01502,     0.964974
20, 0.85, 0.977875,    0.99775,   0.915875,       1.02035,      0.93669
20,  0.9, 0.975375,   0.998875,   0.934125,       1.02416,     0.957727
20, 0.95, 0.973375,   0.998625,   0.924125,       1.02601,     0.949483
20,    1, 0.970125,    0.99675,     0.9155,       1.02754,     0.943735
